t,x=0.001,x=0.5,x=1
43.1,-64.81794571557104,-74.32515900934968,-75.50911151284242
43.2,-64.5724174206003,-74.18875182903015,-75.42414743228255
43.300000000000004,-64.32539838867406,-74.0481410034092,-75.3350455831125
43.400000000000006,-64.07703619440599,-73.90340379504048,-75.24175142234985
43.5,-63.827465718278255,-73.75461521266303,-75.14421265814957
43.6,-63.57680990915025,-73.6018523453532,-75.04238352778485
43.7,-63.32518867467441,-73.44519659793454,-74.93622725061704
43.800000000000004,-63.07271845458666,-73.28473499041579,-74.82571755891537
43.900000000000006,-62.81951368739488,-73.12056085719956,-74.71084106044687
44.0,-62.56568089901869,-72.95277405123123,-74.59159741923459
44.1,-62.31132714108234,-72.78148075024112,-74.4679993541461
44.2,-62.05655734003135,-72.60679340321028,-74.34007278646764
44.300000000000004,-61.80147444712598,-72.42883057479855,-74.20785690232633
44.400000000000006,-61.54617137711198,-72.24771642752218,-74.07140405702475
44.5,-61.29074171854388,-72.06358002383043,-73.93077926085464
44.6,-61.03527688107783,-71.8765549291538,-73.78605915357208
44.7,-60.779863613513214,-71.68677894164372,-73.63733465534001
44.800000000000004,-60.52457656977026,-71.49439357533635,-73.48470982707047
44.900000000000006,-60.26949028975511,-71.29954322234795,-73.32829999499589
45.0,-60.01467764753437,-71.10237454611011,-73.16823065883783
45.1,-59.760203170539775,-70.90303603236474,-73.00463638950337
45.2,-59.506117336503,-70.70167689360935,-72.83765838841705
45.300000000000004,-59.25246965735794,-70.49844620818139,-72.6674453682581
45.400000000000006,-58.99930883788707,-70.29349264232718,-72.49415705725862
45.5,-58.74667113737832,-70.0869642329736,-72.31796001531991
45.6,-58.494576406615224,-69.87900698739072,-72.13902526400716
45.7,-58.24304308077048,-69.66976369983323,-71.95752612713449
45.800000000000004,-57.992089942960035,-69.45937367425849,-71.77363338894611
45.900000000000006,-57.7417187193872,-69.24797229252448,-71.58752150055625
46.0,-57.49191276454045,-69.03568987525202,-71.39937105584525
46.1,-57.24265290119132,-68.82265068067689,-71.20936278115317
46.2,-56.993921120451304,-68.60897258255653,-71.01767417661088
46.300000000000004,-56.745678818845114,-68.39476707559163,-70.82447357513172
46.400000000000006,-56.49786422793472,-68.18013722327922,-70.62992154775871
46.5,-56.25041376024453,-67.96517642233792,-70.43418419217869
46.6,-56.003263807244544,-67.74996880168624,-70.23742477811507
46.7,-55.756328023252316,-67.53458977967756,-70.03979833376059
46.800000000000004,-55.509488374102084,-67.31910418095546,-69.84144397619339
46.900000000000006,-55.2626264736701,-67.10356362658392,-69.64248318642326
47.0,-55.01561996378369,-66.88800659779743,-69.44304261092235
47.1,-54.76832058211562,-66.67245954591377,-69.24324443043561
47.2,-54.5205379817175,-66.4569359078601,-69.04319832378471
47.300000000000004,-54.2720803554226,-66.24143347088958,-68.84299055122688
47.400000000000006,-54.02274380056282,-66.02593272878524,-68.6426806369036
47.5,-53.77229295399723,-65.81039671585837,-68.44233497125651
47.6,-53.520435854928216,-65.59477065049569,-68.24201442620627
47.7,-53.26686996393975,-65.37898003705466,-68.04176290575269
47.800000000000004,-53.01127022102624,-65.16292864904463,-67.84159171641582
47.900000000000006,-52.753260829155636,-64.94649584270877,-67.64147525714539
48.0,-52.49238930063023,-64.729532497585,-67.4413974040029
48.1,-52.228168704281394,-64.51185996325867,-67.24133435027245
48.2,-51.960071611914685,-64.29326852030586,-67.04123828777867
48.300000000000004,-51.68746623995091,-64.07351244225308,-66.84101537668758
48.400000000000006,-51.40962118076327,-63.85230003481083,-66.64051901228413
48.5,-51.12571178491143,-63.62928646274481,-66.4396112194364
48.6,-50.83482558418289,-63.40407180571277,-66.2381380119739
48.7,-50.535826129173124,-63.17619222442244,-66.03590558076039
48.800000000000004,-50.227422261656876,-62.945101739682926,-65.8326465439241
48.900000000000006,-49.908124713645954,-62.7101530366333,-65.62800958059344
49.0,-49.57612604612676,-62.470581984471515,-65.42163633879687
49.1,-49.22926684084975,-62.22548431098114,-65.21312169407861
49.2,-48.86499521229665,-61.97378049493296,-65.00197279086986
49.300000000000004,-48.48016681178479,-61.71417058098675,-64.78754364566913
49.400000000000006,-48.07093558195577,-61.44507397611645,-64.56903663374037
49.5,-47.63259013810552,-61.1645555502555,-64.34557341470949
49.6,-47.15916961466357,-60.870228124235425,-64.11610461982973
49.7,-46.64320159039685,-60.5591066322637,-63.87930827415139
49.800000000000004,-46.075063652198025,-60.22741587052935,-63.6334450203034
49.900000000000006,-45.442334914360394,-59.8703110593234,-63.37642678345165
50.0,-44.7286299098802,-59.48148652091414,-63.1056842447092
50.1,-43.912088260571046,-59.05260959950236,-62.81786780433385
50.2,-42.9630596781401,-58.57245038317929,-62.50846189465337
50.300000000000004,-41.84065994865718,-58.025558263785946,-62.171642680892624
50.400000000000006,-40.487588086038876,-57.39021010734269,-61.799576188315676
50.5,-38.82238879239804,-56.63507136279228,-61.38118495433846
50.6,-36.72811549465369,-55.71367164446272,-60.900985135031206
50.7,-34.03696984560674,-54.55502004294813,-60.336255719599336
50.800000000000004,-30.513737461172575,-53.047300769637694,-59.65281852655351
50.900000000000006,-25.852365354011607,-51.009266145313404,-58.79728143405067
51.0,-19.730330244564474,-48.14102964712788,-57.68320016462606
51.1,-12.015948149900092,-43.94622396395927,-56.1649809151281
51.2,-3.2036689315025013,-37.63955671896436,-53.988553051139405
51.300000000000004,5.2176633375595785,-28.154432853459234,-50.69673280740164
51.400000000000006,11.279238457938702,-14.644639846309422,-45.44581601212588
51.5,13.85297375992386,1.929894838492916,-36.647827562832546
51.6,13.193935181845426,17.345145457318683,-21.439362890110015
51.7,10.29164771883739,26.93099078048332,2.7947909317723942
51.800000000000004,6.127473138032125,29.90398741416871,26.890269630597977
51.900000000000006,1.3923998145020922,28.436065103080015,36.28108316778723
52.0,-3.4970925357334024,24.793613007934166,36.49833112353789
52.1,-8.312382510261614,20.193544265588045,33.82126935834673
52.2,-12.940888377884916,15.154350846277154,29.944960780396155
52.300000000000004,-17.33638796123622,9.931295323401644,25.381167482477924
52.400000000000006,-21.488951461677782,4.675464239365967,20.41007654861508
52.5,-25.410171229520042,-0.5201971956204909,15.228600503536533
52.6,-29.126666444715735,-5.602360331999797,9.977301848128869
52.7,-32.67756158598782,-10.546303871019985,4.751589831210966
52.800000000000004,-36.11237399931366,-15.34897652107783,-0.3889960846384133
52.900000000000006,-39.48743844999325,-20.025755486149343,-5.41240406572893
53.0,-42.85895340846537,-24.61079715483622,-10.307343103846863
53.1,-46.270222609973196,-29.160237944321487,-15.078988715432914
53.2,-49.73127470217606,-33.75557198510059,-19.748164682243793
53.300000000000004,-53.192894050968825,-38.50129932462677,-24.355260074398274
53.400000000000006,-56.52742808959487,-43.50517485071865,-28.970855195073245
53.5,-59.545131342865865,-48.82513096886324,-33.71137212826344
53.6,-62.06323349333015,-54.37856107408758,-38.75854563524212
53.7,-63.9899763839374,-59.86246266299793,-44.36371077651931
53.800000000000004,-65.35318852930713,-64.80171643552586,-50.7814840811254
53.900000000000006,-66.25692799744141,-68.77551901486781,-57.99706343825531
54.0,-66.82009365312733,-71.63045064609325,-65.19451669770453
54.1,-67.14074564839824,-73.4701683658521,-70.77531892770222
54.2,-67.2883805809077,-74.5242985565486,-73.91809317944421
54.300000000000004,-67.31075478161074,-75.05239640958732,-75.29235300161447
54.400000000000006,-67.24327279207675,-75.27460325290859,-75.81716760153638
54.5,-67.11389525703504,-75.33609933368083,-75.99829955638225
54.6,-66.94395130531764,-75.31674001080779,-76.04377186470917
54.7,-66.74837505918468,-75.25625061475311,-76.0331137180254
54.800000000000004,-66.53680759158516,-75.1736076511204,-75.99708263760988
54.900000000000006,-66.31512483100246,-75.07783340863213,-75.94802851054696
55.0,-66.08679332476368,-74.97327959562138,-75.89111256912244
55.1,-65.8538364701778,-74.86209616084123,-75.82856084677796
55.2,-65.6174439407942,-74.74537737328566,-75.7613457068697
55.300000000000004,-65.37833655534996,-74.62370078328286,-75.68988145192746
55.400000000000006,-65.13697184960019,-74.4973863657923,-75.61432529495517
55.5,-64.89366100127395,-74.36662430716211,-75.53471346347845
55.6,-64.64862971189397,-74.23153965103903,-75.45102550531898
55.7,-64.40205799236998,-74.09222572459146,-75.36321604085136
55.800000000000004,-64.15409887564462,-73.94876193985527,-75.27123116566324
55.900000000000006,-63.90489122329854,-73.80122343730147,-75.17501734069874
56.0,-63.654560610406605,-73.64968637820225,-75.07452645108741
56.1,-63.40322810770306,-73.49423065994732,-74.96971877003588
56.2,-63.15101052819179,-73.33494147317879,-74.86056451476624
56.300000000000004,-62.89802399074326,-73.17191014196469,-74.7470461716202
56.400000000000006,-62.64437641555728,-73.00523452377223,-74.62915937473441
56.5,-62.3901753390633,-72.83501883704268,-74.50691277082272
56.6,-62.13552544869075,-72.66137359009973,-74.38032816792985
56.7,-61.88053200095375,-72.48441547864194,-74.2494406323162
56.800000000000004,-61.62528941889926,-72.3042670214301,-74.11429845212167
56.900000000000006,-61.36989226782103,-72.12105580539144,-73.97496283915913
57.0,-61.114431134993694,-71.93491403698864,-73.8315067034242
57.1,-60.85899669917944,-71.74597819750147,-73.68401636228576
57.2,-60.603664862598784,-71.55438877385981,-73.53259207295662
57.300000000000004,-60.348512037182346,-71.36028931559824,-73.3773457929573
57.400000000000006,-60.09360978750094,-71.16382583235259,-73.21839997087494
57.5,-59.839028275176894,-70.96514630494607,-73.05588650315528
57.6,-59.58481878738318,-70.76439986718297,-72.88994492166528
57.7,-59.33103401248189,-70.5617356756881,-72.72072080663145
57.800000000000004,-59.07772046512452,-70.35730252930995,-72.5483708712949
57.900000000000006,-58.824922001427325,-70.15124872842163,-72.3730598720908
58.0,-58.57265888427581,-69.94372111215367,-72.1949576514684
58.1,-58.32095400543629,-69.73486350021646,-72.014237139157
58.2,-58.06982278555741,-69.52481632623797,-71.83107032056319
58.300000000000004,-57.81927719983396,-69.313716250736,-71.6456291080444
58.400000000000006,-57.56930004364517,-69.1016953557869,-71.45809301472374
58.5,-57.31987800987664,-68.8888798217429,-71.26864313747826
58.6,-57.07098857420782,-68.67538947075334,-71.07745833128568
58.7,-56.822605792897946,-68.46133787792478,-70.88471081913468
58.800000000000004,-56.574667697547305,-68.24683106862277,-70.69056139448058
58.900000000000006,-56.32711738370537,-68.03196537288491,-70.49517499057855
59.0,-56.07988603674841,-67.81682777990389,-70.29871650101015
59.1,-55.83290173652321,-67.60149639462473,-70.10134398884298
59.2,-55.58604773034168,-67.38603971254778,-69.9032030765451
59.300000000000004,-55.339212859017834,-67.17051352179507,-69.70441784081669
59.400000000000006,-55.092269385570575,-66.95496035072071,-69.50511338322723
59.5,-54.84508647816766,-66.73941022325319,-69.30541444063998
59.6,-54.59747813729975,-66.5238809750268,-69.10543526276356
59.7,-54.34925934983343,-66.30837547444295,-68.90527160587222
59.800000000000004,-54.10022230113556,-66.09287975396032,-68.70498731275424
59.900000000000006,-53.85015460970984,-65.87736218537438,-68.50464647167917
60.0,-53.598771738159684,-65.66177380883049,-68.3043133031197
60.1,-53.34577991831341,-65.44604642589536,-68.10403798245765
60.2,-53.090852955163406,-65.23009079468217,-67.90384506578798
60.300000000000004,-52.833647005539305,-65.0137942023212,-67.70371484276042
60.400000000000006,-52.57372057759677,-64.79701681411942,-67.50362802355629
60.5,-52.31060640225857,-64.5795891220667,-67.3035654777692
60.6,-52.04378200316931,-64.36131152678144,-67.10348829451782
60.7,-51.77266488162129,-64.1419503237476,-66.903321272457
60.800000000000004,-51.49654158418048,-63.92122938508434,-66.7029268194675
60.900000000000006,-51.214622002610696,-63.69882057992854,-66.50216413596898
61.0,-50.92602827679992,-63.47434171582152,-66.30088745662856
61.1,-50.62969543943797,-63.24735060140646,-66.09891762674731
61.2,-50.324382038015855,-63.017328882116,-65.89601653263034
61.300000000000004,-50.00865871679322,-62.78366258569939,-65.69184894253355
61.400000000000006,-49.68084356689109,-62.54562569094999,-65.48605946835464
61.5,-49.33887877100283,-62.30236125354441,-65.27826254569642
61.6,-48.98034270592978,-62.052848245648285,-65.06799709540802
61.7,-48.602309905265805,-61.79586183761305,-64.85467476188194
61.800000000000004,-48.201155726260204,-61.52991596963494,-64.63753004735732
61.900000000000006,-47.772476965907494,-61.25319485279631,-64.41571726256684
62.0,-47.31072625917073,-60.96346572530401,-64.18824983630252
62.1,-46.8089529360267,-60.65794775705612,-63.95390640306139
62.2,-46.258281079832464,-60.33313822541074,-63.711081602951516
62.300000000000004,-45.647257912510646,-59.984561631318165,-63.45779243040797
62.400000000000006,-44.96086749590671,-59.606418967006945,-63.19164775511994
62.5,-44.17917499045967,-59.19108547120814,-62.909584305558795
62.6,-43.27526203632987,-58.728352080066884,-62.60747086320602
62.7,-42.21220891993843,-58.20426238703668,-62.27992982915007
62.800000000000004,-40.9385301987867,-57.59933505895367,-61.91987114347252
62.900000000000006,-39.381344348728305,-56.88570091040721,-61.51735433092583
63.0,-37.436237837045454,-56.022389279099194,-61.05845060991875
63.1,-34.95313620772753,-54.94740518782236,-60.523128039619486
63.2,-31.7193579973316,-53.56402570925461,-59.881330227447634
63.300000000000004,-27.449218589746632,-51.716790130842135,-59.08682284231936
63.400000000000006,-21.812715210434167,-49.14974826317141,-58.06554251142806
63.5,-14.58238741280883,-45.437949308625214,-56.69424951721499
63.6,-6.0014115000516615,-39.89442638893716,-54.76012757451615
63.7,2.7541606407655266,-31.521909169052577,-51.883672619560706
63.800000000000004,9.7368628842406,-19.2940564147342,-47.36979102212694
63.900000000000006,13.430656579328678,-3.3752149049733724,-39.91631013765775
64.0,13.6903259076127,12.99533024110861,-27.099163706669316
64.10000000000001,11.372570587699736,24.700267149749493,-5.600192139053142
64.2,7.513188700598711,29.57796725834283,20.650031263591423
64.3,2.900404432777317,29.21397739056883,34.81796653814271
64.4,-1.972584035409973,26.07008438086419,36.899859457866974
64.5,-6.827349499706491,21.69207637640875,34.8231295149605
64.60000000000001,-11.52142751079764,16.75512404698706,31.244436119367613
64.7,-15.991942007652924,11.569694192138869,26.859486718217802
64.8,-20.21989165509775,6.311845026373879,21.991247735950463
64.9,-24.211061310512875,1.09007616626682,16.857910812609305
65.0,-27.987765609618243,-4.031332816327855,11.616207886235133
65.10000000000001,-31.585445606895444,-9.019653471527302,6.374596840987153
65.2,-35.05059818681664,-13.865598423176959,1.2028596125793907
65.3,-38.438035548824594,-18.578918401129208,-3.8591932441528654
65.4,-41.805057672346365,-23.187678862775595,-8.794392125348379
65.5,-45.200747845129825,-27.74072385991334,-13.603026035333905
65.60000000000001,-48.64819863076302,-32.31144494866744,-18.30082903385699
65.7,-52.11952225595448,-36.99817584715562,-22.921495638032145
65.8,-55.51190459583516,-41.911472686191,-27.524433571249347
65.9,-58.650094696513776,-47.13304241447564,-32.209869752072045
66.0,-61.3394228078931,-52.63501181645572,-37.137441789974666
66.10000000000001,-63.452832787056344,-58.186619324674986,-42.538628303976935
66.2,-64.98287353331236,-63.349061382029014,-48.68310238392854
66.3,-66.01683796547249,-67.65506153831008,-55.688629081786935
66.4,-66.67437602810493,-70.85741305614151,-63.04411726444906
66.5,-67.06193577949327,-72.99266995447182,-69.2929112715364
66.60000000000001,-67.25760224826145,-74.26389733536939,-73.17692604661879
66.7,-67.31482355799545,-74.92942300232912,-74.99056960452404
66.8,-67.27206069894753,-75.22781098576202,-75.70613689500543
66.9,-67.1593896979425,-75.32829470124904,-75.96243660285452
67.0,-67.00021166986355,-75.32848229764562,-76.03792610082499
67.10000000000001,-66.8113778685029,-75.27809402974687,-76.04006835531084
67.2,-66.60402144604892,-75.20106701805032,-76.01008662094998
67.3,-66.38503165383653,-75.10876845213765,-75.96432462075313
67.4,-66.15850391995406,-75.00664918675828,-75.90953125114797
67.5,-65.92683187061701,-74.8973802456122,-75.84859307086215
67.60000000000001,-65.69141653050636,-74.7823077853137,-75.78276956726235
67.7,-65.45309721293636,-74.66213363684375,-75.71260482038805
67.8,-65.21239770021913,-74.53724009458294,-75.63831650464613
67.9,-64.96966625811014,-74.40784879019073,-75.559969405563
68.0,-64.72515049087089,-74.27410045421045,-75.47755628916497
68.10000000000001,-64.47904171270466,-74.136095864866,-75.39103728544679
68.2,-64.2314997574407,-73.9939174612021,-75.3003599438745
68.3,-63.98266723567,-73.84764099411134,-75.20546993851558
68.4,-63.73267386986788,-73.69734192739865,-75.10631706952496
68.5,-63.481641215664894,-73.54309879274173,-75.00285877325665
68.60000000000001,-63.22968721504608,-73.38499501708849,-74.89506201273754
68.7,-62.976928417711214,-73.22311994728965,-74.78290518444429
68.8,-62.72347585907174,-73.05756940336596,-74.66637987034899
68.9,-62.469436271700935,-72.88844563565462,-74.54549064698028
69.0,-62.214915119407486,-72.715857196798,-74.4202552045757
69.10000000000001,-61.960018250986145,-72.53991887436818,-74.29070447323167
69.2,-61.70484375305134,-72.36075145472611,-74.15688263300358
69.3,-61.44948536671458,-72.17848100012212,-74.01884693215007
69.4,-61.19403437923872,-71.99323831626211,-73.87666676066027
69.5,-60.938583104119694,-71.80515856706874,-73.7304238476004
69.60000000000001,-60.6832117549252,-71.61438107980703,-73.58021440320388
69.7,-60.427996158669586,-71.42104854244974,-73.42614689362122
69.8,-60.17300802638092,-71.22530625428813,-73.26834060750038
69.9,-59.91832066712841,-71.02730162170201,-73.10692461648736
70.0,-59.663990165362605,-70.82718356077693,-72.94203643845701
70.10000000000001,-59.41006877365542,-70.62510127470266,-72.7738193023042
70.2,-59.156603049523994,-70.42120371839415,-72.60242641083268
70.3,-58.903641560849266,-70.21563937536004,-72.42802045647689
70.4,-58.65120959848091,-70.00855571874737,-72.25076990984121
70.5,-58.399329902170244,-69.80009757756956,-72.07084697378924
70.60000000000001,-58.14801754570237,-69.59040648926435,-71.8884246114369
70.7,-57.89729102650817,-69.37962032197561,-71.7036733852792
70.8,-57.64713858702409,-69.16787278875695,-71.51677089756978
70.9,-57.39754691538639,-68.95529193003213,-71.32789827424365
71.0,-57.14849290748145,-68.74199958788869,-71.13723538950475
71.10000000000001,-56.899958493479176,-68.52811132000673,-70.9449574289805
71.2,-56.651888558921605,-68.31373579922524,-70.75122768718781
71.3,-56.40422599355879,-68.09897238019843,-70.5562090343315
71.4,-56.15690133121267,-67.8839109885462,-70.36006742237142
71.5,-55.909851705305464,-67.66863241410911,-70.16296351212729
71.60000000000001,-55.66296977597188,-67.45320834330596,-69.9650478912534
71.7,-55.41614340533563,-67.23769875224042,-69.76645060115906
71.8,-55.16924521239086,-67.02215033030106,-69.56729434708019
71.9,-54.922155427726715,-66.80659681215803,-69.36770553584813
72.0,-54.674700789495255,-66.59106007204929,-69.16780235755247
72.10000000000001,-54.42669529592296,-66.37554793343641,-68.96768786760629
72.2,-54.17793373988845,-66.16005194359364,-68.76743498011689
72.3,-53.928216440931294,-65.94454582349809,-68.56710449923592
72.4,-53.67727568961353,-65.72898610836988,-68.36676273257771
72.5,-53.42482038239819,-65.5133107078502,-68.16646524537035
72.60000000000001,-53.17053002219847,-65.29743740859686,-67.9662467508896
72.7,-52.91407950977305,-65.08126102857989,-67.76610003574595
72.8,-52.65505035868849,-64.86465046294654,-67.56600128977017
72.9,-52.392984876434404,-64.64744559944064,-67.3659342986525
73.0,-52.12737259420102,-64.42945663638153,-67.1658677080705
73.10000000000001,-51.85766975819589,-64.21046092653158,-66.96574070707737
73.2,-51.58318712256231,-63.99019685123012,-66.76543342824317
73.3,-51.303167853346416,-63.76835308251192,-66.56480029856989
73.4,-51.0167557443647,-63.54456439131579,-66.36370124286657
73.5,-50.72296331758192,-63.318408531507295,-66.16196971500744
73.60000000000001,-50.420595631884844,-63.089393009964844,-65.95939073667034
73.7,-50.10828066855893,-62.856935749232946,-65.75565678211612
73.8,-49.78444163490918,-62.620347167362674,-65.5504120108255
73.9,-49.447129232357284,-62.3788139170647,-65.34328638625186
74.0,-49.09404254932667,-62.13137011821816,-65.13384638553978
74.10000000000001,-48.72244789541677,-61.87685978776182,-64.92155249504901
74.2,-48.328935381222216,-61.61388545695855,-64.70568672668382
74.3,-47.909370532817015,-61.3407419944314,-64.48542694105957
74.4,-47.458607245411365,-61.05533845608435,-64.25984089931072
74.5,-46.97015825125604,-60.75508138956361,-64.0277914359485
74.60000000000001,-46.43583609567249,-60.43671570278122,-63.787810262240704
74.7,-45.84505346571945,-60.09610152319037,-63.53801632304773
74.8,-45.18404337154895,-59.72789861764789,-63.276171171619175
74.9,-44.43458835851876,-59.325118046727454,-62.99945505817765
75.0,-43.572219174816745,-58.878461325197684,-62.704112628557986
75.10000000000001,-42.56353435166227,-58.37529396180212,-62.38516416571931
75.2,-41.36220541112653,-57.79810230978023,-62.03614908875558
75.3,-39.902925426532306,-57.122032324172864,-61.648162316331586
75.4,-38.09244668711369,-56.310860012799154,-61.20863647335577
75.5,-35.796701541054446,-55.3102843437082,-60.699822602154974
75.60000000000001,-32.82429504622636,-54.036391153920526,-60.09524060321826
75.7,-28.912109541555488,-52.355500181033094,-59.354711824396475
75.8,-23.735945422577792,-50.04894302637031,-58.41450059037916
75.9,-17.008658570718612,-46.75365385905616,-57.16989013167959
76.0,-8.77323035256271,-41.874466840292655,-55.44210084572186
76.10000000000001,0.11672202695818212,-34.5056172958159,-52.91523884136778
76.2,7.864528123532265,-23.556821419991167,-49.0153227782836
76.3,12.66783472343056,-8.61340648744082,-42.67385535395687
76.4,13.936014599236763,8.165492709100722,-31.879680057080634
76.5,12.306208620633956,21.775832695350005,-13.337803198922481
76.60000000000001,8.828198861606893,28.737892192677222,12.995420400246527
76.7,4.38490817543946,29.730525939215916,32.16018234906529
76.80000000000001,-0.4450913642639187,27.2329504503579,36.94597812813415
76.9,-5.325884225017426,23.138393966910748,35.68904346492367
77.0,-10.079657110736655,18.332432526742053,32.46716244344173
77.10000000000001,-14.623489999911433,13.201374829454423,28.29123639634645
77.2,-18.927377255116305,7.951930732884817,23.54686206209712
77.30000000000001,-22.990700087885983,2.7102392938051496,18.476838494940967
77.4,-26.831106603437366,-2.447269648267255,13.255225389798426
77.5,-30.480116043074926,-7.479077791114028,8.004460619295326
77.60000000000001,-33.980963179479524,-12.369225931237741,2.805416933367367
77.7,-37.38642094354003,-17.121781235453092,-2.2936211615785993
77.80000000000001,-40.75385538727719,-21.758964138679456,-7.269092759492823
77.9,-44.13643783689201,-26.322733329068008,-12.116242647330695
78.0,-47.56781706222559,-30.878485273302527,-16.84600906572743
78.10000000000001,-51.0388720029456,-35.51726515380758,-21.48573848113955
78.2,-54.47173393249034,-40.348552680325106,-26.085714064549997
78.30000000000001,-57.71084677924528,-45.46983699967606,-30.73152649313763
78.4,-60.55867011516048,-50.8981263528884,-35.56209587318634
78.5,-62.85829813292273,-56.47331504522642,-40.786760360256
78.60000000000001,-64.5641983897257,-61.8113735083157,-46.67308660824948
78.7,-65.7403696160927,-66.42508126915793,-53.42308833116345
78.80000000000001,-66.50272372116585,-69.97951455684341,-60.785907902036804
78.9,-66.9647381236573,-72.43082828224279,-67.56551777464394
79.0,-67.21354663017878,-73.94479322474149,-72.23020801474287
79.10000000000001,-67.30929988492935,-74.77134612388811,-74.58569375396311
79.2,-67.29416887529663,-75.16234890159042,-75.55315732243842
79.30000000000001,-67.20047867230366,-75.31110584248137,-75.91014322302973
79.4,-67.053697061777,-75.33550755087263,-76.02538407143821
79.5,-66.8726757938499,-75.29745399924197,-76.04406619603589
79.60000000000001,-66.67018894959412,-75.22710248154486,-76.02162427206504
79.7,-66.4542822335796,-75.13878858458696,-75.97977345812112
79.80000000000001,-66.22978598685393,-75.03935420307032,-75.92736886973742
79.9,-65.99953197137881,-74.9321266208982,-75.86816094492693
80.0,-65.76517395472077,-74.81876717157085,-75.80377973066062
80.10000000000001,-65.52769282200858,-74.70013223867942,-75.73493488340935
80.2,-65.2876920163716,-74.57668127783434,-75.66192058911683
80.30000000000001,-65.04556393304449,-74.44867483810744,-75.5848377067774
80.4,-64.80158231850432,-74.31627317591601,-75.50369589659694
80.5,-64.55595199748394,-74.17958655729072,-75.41846267732076
80.60000000000001,-64.30884120785765,-74.03870154459128,-75.32908805905876
80.7,-64.0603966250518,-73.8936951057746,-75.23551749547508
80.80000000000001,-63.81075232875866,-73.74464231441287,-75.137699034003
80.9,-63.56003085505083,-73.59162050907638,-75.03558745496085
81.0,-63.30835181543892,-73.43471144478228,-74.92914662360099
81.10000000000001,-63.05583166809354,-73.27400254639637,-74.81835105689736
81.2,-62.802584332312584,-73.10958758469359,-74.70318823558132
81.30000000000001,-62.548716191130346,-72.94156683313767,-74.5836586787831
81.4,-62.294334051908756,-72.77004688135479,-74.4597759698008
81.5,-62.03954315112561,-72.59514059128912,-74.33156690188605
81.60000000000001,-61.78444554583479,-72.41696692310421,-74.19907153123823
81.7,-61.52913424424386,-72.23565037466035,-74.06234307046172
81.80000000000001,-61.273702342969834,-72.05132030900404,-73.92144730709713
81.9,-61.01824161161744,-71.86411057593328,-73.77646172806759
82.0,-60.762837686987886,-71.67415924340864,-73.62747820115452
82.10000000000001,-60.507565303319645,-71.48160804157486,-73.47460156969802
82.2,-60.25249837547703,-71.28660152388989,-73.31794786129184
82.30000000000001,-59.99770991121274,-71.08928649532854,-73.15764320787083
82.4,-59.74326332495261,-70.88981151158048,-72.99382272871021
82.5,-59.48920912846523,-70.6883257981216,-72.82662794550261
82.60000000000001,-59.23559599060521,-70.48497841760233,-72.6562083397613
82.7,-58.98247290073204,-70.2799179970512,-72.48272420344165
82.80000000000001,-58.72987423542618,-70.07329246961136,-72.30634244907436
82.9,-58.47782043932408,-69.86524765323685,-72.12723432084218
83.0,-58.226329060613594,-69.65592612430986,-71.94557314828783
83.10000000000001,-57.975419205978056,-69.44546694514783,-71.76152955610519
83.2,-57.725090118754686,-69.23400523221918,-71.57527858355965
83.30000000000001,-57.47532564879138,-69.02167088713335,-71.38700097104658
83.4,-57.226105708491026,-68.80858775180883,-71.19687731789794
83.5,-56.9774129868248,-68.59487333332288,-71.00508478656796
83.60000000000001,-56.72920535640447,-68.38063866590912,-70.81179083784492
83.7,-56.48142227750981,-68.16598611819802,-70.61715626635889
83.80000000000001,-56.23399859430004,-67.95100854946702,-70.4213472752929
83.9,-55.98687162939298,-67.73578946972405,-70.22452673240065
84.0,-55.73995077254646,-67.52040366891904,-70.02684896951627
84.10000000000001,-55.493119624191344,-67.3049150971556,-69.828451572975
84.2,-55.246257204791405,-67.0893746152307,-69.62945592100861
84.30000000000001,-54.99924241015714,-66.87381980098655,-69.42998881727274
84.4,-54.75192340952538,-66.6582763666691,-69.23017179602476
84.5,-54.50410967981168,-66.44275677419529,-69.03011349254795
84.60000000000001,-54.25560665755203,-66.22725777413974,-68.82989791552961
84.7,-54.00621164219888,-66.01175871726363,-68.62958437792744
84.80000000000001,-53.75568506245885,-65.79622149318915,-68.42923948616296
84.9,-53.50373358565696,-65.58059007174828,-68.22892330673669
85.0,-53.25005183800847,-65.36478871751277,-68.02867830930464
85.10000000000001,-52.994314429912386,-65.14871975670154,-67.82851268857463
85.2,-52.736139414834724,-64.93226056233607,-67.62840055301334
85.30000000000001,-52.475072758558056,-64.71526024330062,-67.42832609454697
85.4,-52.210622834653634,-64.49753825935468,-67.22826432386668
85.5,-51.94226269361111,-64.27888266368579,-67.02816536155058
85.60000000000001,-51.66934835185274,-64.05904519406693,-66.82793102770681
85.7,-51.391143991897366,-63.83773086738055,-66.62741409168503
85.80000000000001,-51.10682090988438,-63.614591375914465,-66.42647666308356
85.9,-50.81545374675885,-63.38922306870837,-66.22496283069015
86.0,-50.515895666045274,-63.16115742774093,-66.02267552138686
86.10000000000001,-50.206841332653234,-62.929842321039615,-65.81934064596027
86.2,-49.88678918338625,-62.69462343926001,-65.61460499199465
86.30000000000001,-49.55390642081019,-62.45472841805622,-65.4081089742297
86.4,-49.20601241206611,-62.20924273244388,-65.19944289259581
